Time,Real-time vehicle counting
2025-07-24 10:27:00,19404
2025-07-24 10:28:00,19411
2025-07-24 10:29:00,19420
2025-07-24 10:30:00,19430
2025-07-24 10:31:00,19435
2025-07-24 10:32:00,19440
2025-07-24 10:33:00,19448
2025-07-24 10:34:00,19457
2025-07-24 10:35:00,19466
2025-07-24 10:36:00,19470
2025-07-24 10:37:00,19479
2025-07-24 10:38:00,19485
2025-07-24 10:39:00,19492
2025-07-24 10:40:00,19493
2025-07-24 10:41:00,19500
2025-07-24 10:42:00,19509
2025-07-24 10:43:00,19511
2025-07-24 10:44:00,19516
2025-07-24 10:45:00,19525
2025-07-24 10:46:00,19534
2025-07-24 10:47:00,19536
2025-07-24 10:48:00,19544
2025-07-24 10:49:00,19549
2025-07-24 10:50:00,19559
2025-07-24 10:51:00,19560
2025-07-24 10:52:00,19567
2025-07-24 10:53:00,19574
2025-07-24 10:54:00,19575
2025-07-24 10:55:00,19581
2025-07-24 10:56:00,19583
2025-07-24 10:57:00,19592
2025-07-24 10:58:00,19596
2025-07-24 10:59:00,19601
2025-07-24 11:00:00,19609
2025-07-24 11:01:00,19618
2025-07-24 11:02:00,19624
2025-07-24 11:03:00,19631
2025-07-24 11:04:00,19633
2025-07-24 11:05:00,19634
2025-07-24 11:06:00,19641
2025-07-24 11:07:00,19651
2025-07-24 11:08:00,19653
2025-07-24 11:09:00,19656
2025-07-24 11:10:00,19663
2025-07-24 11:11:00,19671
2025-07-24 11:12:00,19679
2025-07-24 11:13:00,19684
2025-07-24 11:14:00,19686
2025-07-24 11:15:00,19687
2025-07-24 11:16:00,19696
2025-07-24 11:17:00,19705
2025-07-24 11:18:00,19714
2025-07-24 11:19:00,19718
2025-07-24 11:20:00,19724
2025-07-24 11:21:00,19728
2025-07-24 11:22:00,19738
2025-07-24 11:23:00,19748
2025-07-24 11:24:00,19749
2025-07-24 11:25:00,19758
2025-07-24 11:26:00,19763
2025-07-24 11:27:00,19772
2025-07-24 11:28:00,19779
2025-07-24 11:29:00,19780
2025-07-24 11:30:00,19782
2025-07-24 11:31:00,19784
2025-07-24 11:32:00,19788
2025-07-24 11:33:00,19789
2025-07-24 11:34:00,19792
2025-07-24 11:35:00,19794
2025-07-24 11:36:00,19802
2025-07-24 11:37:00,19812
2025-07-24 11:38:00,19820
2025-07-24 11:39:00,19827
2025-07-24 11:40:00,19829
2025-07-24 11:41:00,19830
2025-07-24 11:42:00,19840
2025-07-24 11:43:00,19845
2025-07-24 11:44:00,19851
2025-07-24 11:45:00,19852
2025-07-24 11:46:00,19854
2025-07-24 11:47:00,19861
2025-07-24 11:48:00,19862
2025-07-24 11:49:00,19870
2025-07-24 11:50:00,19876
2025-07-24 11:51:00,19878
2025-07-24 11:52:00,19880
2025-07-24 11:53:00,19883
2025-07-24 11:54:00,19890
2025-07-24 11:55:00,19894
2025-07-24 11:56:00,19895
2025-07-24 11:57:00,19899
2025-07-24 11:58:00,19901
2025-07-24 11:59:00,19906
2025-07-24 12:00:00,19908
2025-07-24 12:01:00,19910
2025-07-24 12:02:00,19916
2025-07-24 12:03:00,19921
2025-07-24 12:04:00,19927
2025-07-24 12:05:00,19934
2025-07-24 12:06:00,19942
2025-07-24 12:07:00,19950
2025-07-24 12:08:00,19953
2025-07-24 12:09:00,19962
2025-07-24 12:10:00,19972
2025-07-24 12:11:00,19974
2025-07-24 12:12:00,19982
2025-07-24 12:13:00,19986
2025-07-24 12:14:00,19995
2025-07-24 12:15:00,19998
2025-07-24 12:16:00,20002
2025-07-24 12:17:00,20006
2025-07-24 12:18:00,20015
2025-07-24 12:19:00,20019
2025-07-24 12:20:00,20021
2025-07-24 12:21:00,20031
2025-07-24 12:22:00,20033
2025-07-24 12:23:00,20040
2025-07-24 12:24:00,20049
2025-07-24 12:25:00,20052
2025-07-24 12:26:00,20059
2025-07-24 12:27:00,20063
2025-07-24 12:28:00,20067
2025-07-24 12:29:00,20073
2025-07-24 12:30:00,20078
2025-07-24 12:31:00,20086
2025-07-24 12:32:00,20091
2025-07-24 12:33:00,20095
2025-07-24 12:34:00,20104
2025-07-24 12:35:00,20106
2025-07-24 12:36:00,20116
2025-07-24 12:37:00,20119
2025-07-24 12:38:00,20126
2025-07-24 12:39:00,20132
2025-07-24 12:40:00,20139
2025-07-24 12:41:00,20141
2025-07-24 12:42:00,20149
2025-07-24 12:43:00,20158
2025-07-24 12:44:00,20166
2025-07-24 12:45:00,20169
2025-07-24 12:46:00,20171
2025-07-24 12:47:00,20176
2025-07-24 12:48:00,20178
2025-07-24 12:49:00,20184
2025-07-24 12:50:00,20194
2025-07-24 12:51:00,20198
2025-07-24 12:52:00,20208
2025-07-24 12:53:00,20210
2025-07-24 12:54:00,20217
2025-07-24 12:55:00,20226
2025-07-24 12:56:00,20229
2025-07-24 12:57:00,20237
2025-07-24 12:58:00,20245
2025-07-24 12:59:00,20248
2025-07-24 13:00:00,20250
2025-07-24 13:01:00,20259
2025-07-24 13:02:00,20262
2025-07-24 13:03:00,20266
2025-07-24 13:04:00,20271
2025-07-24 13:05:00,20281
2025-07-24 13:06:00,20288
2025-07-24 13:07:00,20297
2025-07-24 13:08:00,20302
2025-07-24 13:09:00,20311
2025-07-24 13:10:00,20312
2025-07-24 13:11:00,20319
2025-07-24 13:12:00,20327
2025-07-24 13:13:00,20329
2025-07-24 13:14:00,20337
2025-07-24 13:15:00,20338
2025-07-24 13:16:00,20342
2025-07-24 13:17:00,20346
2025-07-24 13:18:00,20349
2025-07-24 13:19:00,20355
2025-07-24 13:20:00,20358
2025-07-24 13:21:00,20360
2025-07-24 13:22:00,20362
2025-07-24 13:23:00,20365
2025-07-24 13:24:00,20368
2025-07-24 13:25:00,20375
2025-07-24 13:26:00,20376
2025-07-24 13:27:00,20385
2025-07-24 13:28:00,20393
2025-07-24 13:29:00,20395
2025-07-24 13:30:00,20399
2025-07-24 13:31:00,20409
2025-07-24 13:32:00,20411
2025-07-24 13:33:00,20419
2025-07-24 13:34:00,20427
2025-07-24 13:35:00,20433
2025-07-24 13:36:00,20435
2025-07-24 13:37:00,20441
2025-07-24 13:38:00,20443
2025-07-24 13:39:00,20453
2025-07-24 13:40:00,20457
2025-07-24 13:41:00,20465
2025-07-24 13:42:00,20475
2025-07-24 13:43:00,20485
2025-07-24 13:44:00,20493
2025-07-24 13:45:00,20495
2025-07-24 13:46:00,20505
2025-07-24 13:47:00,20506
2025-07-24 13:48:00,20508
2025-07-24 13:49:00,20514
2025-07-24 13:50:00,20516
2025-07-24 13:51:00,20521
2025-07-24 13:52:00,20522
2025-07-24 13:53:00,20524
2025-07-24 13:54:00,20525
2025-07-24 13:55:00,20529
2025-07-24 13:56:00,20537
2025-07-24 13:57:00,20541
2025-07-24 13:58:00,20547
2025-07-24 13:59:00,20555
2025-07-24 14:00:00,20562
2025-07-24 14:01:00,20565
2025-07-24 14:02:00,20569
2025-07-24 14:03:00,20576
2025-07-24 14:04:00,20581
2025-07-24 14:05:00,20589
2025-07-24 14:06:00,20590
2025-07-24 14:07:00,20591
2025-07-24 14:08:00,20595
2025-07-24 14:09:00,20602
2025-07-24 14:10:00,20612
2025-07-24 14:11:00,20616
2025-07-24 14:12:00,20625
2025-07-24 14:13:00,20628
2025-07-24 14:14:00,20629
2025-07-24 14:15:00,20634
2025-07-24 14:16:00,20642
2025-07-24 14:17:00,20649
2025-07-24 14:18:00,20651
2025-07-24 14:19:00,20655
2025-07-24 14:20:00,20658
2025-07-24 14:21:00,20667
2025-07-24 14:22:00,20670
2025-07-24 14:23:00,20679
2025-07-24 14:24:00,20684
2025-07-24 14:25:00,20689
2025-07-24 14:26:00,20690
2025-07-24 14:27:00,20698
2025-07-24 14:28:00,20702
2025-07-24 14:29:00,20706
2025-07-24 14:30:00,20710
2025-07-24 14:31:00,20718
2025-07-24 14:32:00,20728
2025-07-24 14:33:00,20735
2025-07-24 14:34:00,20744
2025-07-24 14:35:00,20751
2025-07-24 14:36:00,20760
2025-07-24 14:37:00,20763
2025-07-24 14:38:00,20766
2025-07-24 14:39:00,20774
2025-07-24 14:40:00,20780
2025-07-24 14:41:00,20784
2025-07-24 14:42:00,20790
2025-07-24 14:43:00,20797
2025-07-24 14:44:00,20799
2025-07-24 14:45:00,20806
2025-07-24 14:46:00,20814
2025-07-24 14:47:00,20819
2025-07-24 14:48:00,20822
2025-07-24 14:49:00,20830
2025-07-24 14:50:00,20837
2025-07-24 14:51:00,20847
2025-07-24 14:52:00,20856
2025-07-24 14:53:00,20865
2025-07-24 14:54:00,20871
2025-07-24 14:55:00,20876
2025-07-24 14:56:00,20886
2025-07-24 14:57:00,20889
2025-07-24 14:58:00,20897
2025-07-24 14:59:00,20904
2025-07-24 15:00:00,20914
2025-07-24 15:01:00,20917
2025-07-24 15:02:00,20919
2025-07-24 15:03:00,20926
2025-07-24 15:04:00,20933
2025-07-24 15:05:00,20939
2025-07-24 15:06:00,20946
2025-07-24 15:07:00,20949
2025-07-24 15:08:00,20959
2025-07-24 15:09:00,20961
2025-07-24 15:10:00,20968
2025-07-24 15:11:00,20970
2025-07-24 15:12:00,20974
2025-07-24 15:13:00,20984
2025-07-24 15:14:00,20987
2025-07-24 15:15:00,20989
2025-07-24 15:16:00,20998
2025-07-24 15:17:00,21008
2025-07-24 15:18:00,21009
2025-07-24 15:19:00,21018
2025-07-24 15:20:00,21025
2025-07-24 15:21:00,21027
2025-07-24 15:22:00,21034
2025-07-24 15:23:00,21037
2025-07-24 15:24:00,21044
2025-07-24 15:25:00,21051
2025-07-24 15:26:00,21056
2025-07-24 15:27:00,21058
2025-07-24 15:28:00,21065
2025-07-24 15:29:00,21068
2025-07-24 15:30:00,21070
2025-07-24 15:31:00,21072
2025-07-24 15:32:00,21082
2025-07-24 15:33:00,21088
2025-07-24 15:34:00,21093
2025-07-24 15:35:00,21095
2025-07-24 15:36:00,21104
2025-07-24 15:37:00,21107
2025-07-24 15:38:00,21109
2025-07-24 15:39:00,21113
2025-07-24 15:40:00,21115
2025-07-24 15:41:00,21125
2025-07-24 15:42:00,21129
2025-07-24 15:43:00,21132
2025-07-24 15:44:00,21142
2025-07-24 15:45:00,21147
2025-07-24 15:46:00,21151
2025-07-24 15:47:00,21153
2025-07-24 15:48:00,21161
2025-07-24 15:49:00,21166
2025-07-24 15:50:00,21171
2025-07-24 15:51:00,21178
2025-07-24 15:52:00,21187
2025-07-24 15:53:00,21192
2025-07-24 15:54:00,21197
2025-07-24 15:55:00,21203
2025-07-24 15:56:00,21209
2025-07-24 15:57:00,21212
2025-07-24 15:58:00,21220
2025-07-24 15:59:00,21223
2025-07-24 16:00:00,21226
2025-07-24 16:01:00,21229
2025-07-24 16:02:00,21235
2025-07-24 16:03:00,21240
2025-07-24 16:04:00,21247
2025-07-24 16:05:00,21250
2025-07-24 16:06:00,21260
2025-07-24 16:07:00,21269
2025-07-24 16:08:00,21272
2025-07-24 16:09:00,21279
2025-07-24 16:10:00,21281
2025-07-24 16:11:00,21290
2025-07-24 16:12:00,21299
2025-07-24 16:13:00,21307
2025-07-24 16:14:00,21317
2025-07-24 16:15:00,21324
2025-07-24 16:16:00,21332
2025-07-24 16:17:00,21340
2025-07-24 16:18:00,21344
2025-07-24 16:19:00,21350
2025-07-24 16:20:00,21357
2025-07-24 16:21:00,21361
2025-07-24 16:22:00,21362
2025-07-24 16:23:00,21371
2025-07-24 16:24:00,21377
2025-07-24 16:25:00,21383
2025-07-24 16:26:00,21387
2025-07-24 16:27:00,21396
2025-07-24 16:28:00,21404
2025-07-24 16:29:00,21407
2025-07-24 16:30:00,21415
2025-07-24 16:31:00,21416
2025-07-24 16:32:00,21424
2025-07-24 16:33:00,21426
2025-07-24 16:34:00,21429
2025-07-24 16:35:00,21439
2025-07-24 16:36:00,21447
2025-07-24 16:37:00,21457
2025-07-24 16:38:00,21463
2025-07-24 16:39:00,21473
2025-07-24 16:40:00,21482
2025-07-24 16:41:00,21492
2025-07-24 16:42:00,21500
2025-07-24 16:43:00,21502
2025-07-24 16:44:00,21511
2025-07-24 16:45:00,21519
2025-07-24 16:46:00,21521
2025-07-24 16:47:00,21530
2025-07-24 16:48:00,21539
2025-07-24 16:49:00,21543
2025-07-24 16:50:00,21544
2025-07-24 16:51:00,21545
2025-07-24 16:52:00,21554
2025-07-24 16:53:00,21555
2025-07-24 16:54:00,21556
2025-07-24 16:55:00,21564
2025-07-24 16:56:00,21573
2025-07-24 16:57:00,21581
2025-07-24 16:58:00,21589
2025-07-24 16:59:00,21599
2025-07-24 17:00:00,21601
2025-07-24 17:01:00,21606
2025-07-24 17:02:00,21614
2025-07-24 17:03:00,21616
2025-07-24 17:04:00,21622
2025-07-24 17:05:00,21624
2025-07-24 17:06:00,21631
2025-07-24 17:07:00,21640
2025-07-24 17:08:00,21649
2025-07-24 17:09:00,21654
2025-07-24 17:10:00,21660
2025-07-24 17:11:00,21664
2025-07-24 17:12:00,21673
2025-07-24 17:13:00,21679
2025-07-24 17:14:00,21689
2025-07-24 17:15:00,21690
2025-07-24 17:16:00,21698
2025-07-24 17:17:00,21707
2025-07-24 17:18:00,21708
2025-07-24 17:19:00,21717
2025-07-24 17:20:00,21718
2025-07-24 17:21:00,21721
2025-07-24 17:22:00,21724
2025-07-24 17:23:00,21730
2025-07-24 17:24:00,21737
2025-07-24 17:25:00,21746
2025-07-24 17:26:00,21754
2025-07-24 17:27:00,21762
2025-07-24 17:28:00,21769
2025-07-24 17:29:00,21775
2025-07-24 17:30:00,21781
2025-07-24 17:31:00,21783
2025-07-24 17:32:00,21790
2025-07-24 17:33:00,21793
2025-07-24 17:34:00,21795
2025-07-24 17:35:00,21799
2025-07-24 17:36:00,21804
2025-07-24 17:37:00,21806
2025-07-24 17:38:00,21814
2025-07-24 17:39:00,21817
2025-07-24 17:40:00,21827
2025-07-24 17:41:00,21832
2025-07-24 17:42:00,21835
2025-07-24 17:43:00,21843
2025-07-24 17:44:00,21846
2025-07-24 17:45:00,21853
2025-07-24 17:46:00,21861
2025-07-24 17:47:00,21865
2025-07-24 17:48:00,21874
2025-07-24 17:49:00,21884
2025-07-24 17:50:00,21894
2025-07-24 17:51:00,21903
2025-07-24 17:52:00,21913
2025-07-24 17:53:00,21923
2025-07-24 17:54:00,21925
2025-07-24 17:55:00,21934
2025-07-24 17:56:00,21936
2025-07-24 17:57:00,21939
2025-07-24 17:58:00,21941
2025-07-24 17:59:00,21946
2025-07-24 18:00:00,21953
2025-07-24 18:01:00,21963
2025-07-24 18:02:00,21969
2025-07-24 18:03:00,21978
2025-07-24 18:04:00,21979
2025-07-24 18:05:00,21984
2025-07-24 18:06:00,21990
2025-07-24 18:07:00,21991
2025-07-24 18:08:00,21995
2025-07-24 18:09:00,22001
2025-07-24 18:10:00,22003
2025-07-24 18:11:00,22008
2025-07-24 18:12:00,22009
2025-07-24 18:13:00,22013
2025-07-24 18:14:00,22014
2025-07-24 18:15:00,22024
2025-07-24 18:16:00,22030
2025-07-24 18:17:00,22038
2025-07-24 18:18:00,22042
2025-07-24 18:19:00,22052
2025-07-24 18:20:00,22058
2025-07-24 18:21:00,22059
2025-07-24 18:22:00,22068
2025-07-24 18:23:00,22071
2025-07-24 18:24:00,22075
2025-07-24 18:25:00,22080
2025-07-24 18:26:00,22083
2025-07-24 18:27:00,22086
2025-07-24 18:28:00,22089
2025-07-24 18:29:00,22096
2025-07-24 18:30:00,22098
2025-07-24 18:31:00,22108
2025-07-24 18:32:00,22111
2025-07-24 18:33:00,22112
2025-07-24 18:34:00,22121
2025-07-24 18:35:00,22129
2025-07-24 18:36:00,22134
2025-07-24 18:37:00,22139
2025-07-24 18:38:00,22141
2025-07-24 18:39:00,22149
2025-07-24 18:40:00,22156
2025-07-24 18:41:00,22158
2025-07-24 18:42:00,22165
2025-07-24 18:43:00,22173
2025-07-24 18:44:00,22174
2025-07-24 18:45:00,22179
2025-07-24 18:46:00,22182
2025-07-24 18:47:00,22186
2025-07-24 18:48:00,22193
2025-07-24 18:49:00,22197
2025-07-24 18:50:00,22199
2025-07-24 18:51:00,22204
2025-07-24 18:52:00,22206
2025-07-24 18:53:00,22212
2025-07-24 18:54:00,22213
2025-07-24 18:55:00,22215
2025-07-24 18:56:00,22222
2025-07-24 18:57:00,22224
2025-07-24 18:58:00,22234
2025-07-24 18:59:00,22235
2025-07-24 19:00:00,22243
2025-07-24 19:01:00,22253
2025-07-24 19:02:00,22260
2025-07-24 19:03:00,22261
2025-07-24 19:04:00,22269
2025-07-24 19:05:00,22278
2025-07-24 19:06:00,22288
2025-07-24 19:07:00,22294
2025-07-24 19:08:00,22303
2025-07-24 19:09:00,22311
2025-07-24 19:10:00,22316
2025-07-24 19:11:00,22323
2025-07-24 19:12:00,22326
2025-07-24 19:13:00,22327
2025-07-24 19:14:00,22332
2025-07-24 19:15:00,22337
2025-07-24 19:16:00,22346
2025-07-24 19:17:00,22354
2025-07-24 19:18:00,22357
2025-07-24 19:19:00,22367
2025-07-24 19:20:00,22372
2025-07-24 19:21:00,22375
2025-07-24 19:22:00,22380
2025-07-24 19:23:00,22389
2025-07-24 19:24:00,22396
2025-07-24 19:25:00,22401
2025-07-24 19:26:00,22410
2025-07-24 19:27:00,22419
2025-07-24 19:28:00,22421
2025-07-24 19:29:00,22426
2025-07-24 19:30:00,22433
2025-07-24 19:31:00,22439
2025-07-24 19:32:00,22448
2025-07-24 19:33:00,22449
2025-07-24 19:34:00,22457
2025-07-24 19:35:00,22461
2025-07-24 19:36:00,22470
2025-07-24 19:37:00,22471
2025-07-24 19:38:00,22473
2025-07-24 19:39:00,22482
2025-07-24 19:40:00,22486
2025-07-24 19:41:00,22489
2025-07-24 19:42:00,22492
2025-07-24 19:43:00,22498
2025-07-24 19:44:00,22501
2025-07-24 19:45:00,22507
2025-07-24 19:46:00,22508
2025-07-24 19:47:00,22516
2025-07-24 19:48:00,22522
2025-07-24 19:49:00,22529
2025-07-24 19:50:00,22539
2025-07-24 19:51:00,22549
2025-07-24 19:52:00,22551
2025-07-24 19:53:00,22556
2025-07-24 19:54:00,22563
2025-07-24 19:55:00,22566
2025-07-24 19:56:00,22570
2025-07-24 19:57:00,22579
2025-07-24 19:58:00,22589
2025-07-24 19:59:00,22594
2025-07-24 20:00:00,22597
2025-07-24 20:01:00,22602
2025-07-24 20:02:00,22611
2025-07-24 20:03:00,22621
2025-07-24 20:04:00,22625
2025-07-24 20:05:00,22628
2025-07-24 20:06:00,22634
2025-07-24 20:07:00,22638
2025-07-24 20:08:00,22642
2025-07-24 20:09:00,22647
2025-07-24 20:10:00,22652
2025-07-24 20:11:00,22662
2025-07-24 20:12:00,22664
2025-07-24 20:13:00,22671
2025-07-24 20:14:00,22673
2025-07-24 20:15:00,22677
2025-07-24 20:16:00,22686
2025-07-24 20:17:00,22693
2025-07-24 20:18:00,22695
2025-07-24 20:19:00,22697
2025-07-24 20:20:00,22699
2025-07-24 20:21:00,22708
2025-07-24 20:22:00,22718
2025-07-24 20:23:00,22719
2025-07-24 20:24:00,22724
2025-07-24 20:25:00,22730
2025-07-24 20:26:00,22735
2025-07-24 20:27:00,22739
2025-07-24 20:28:00,22742
2025-07-24 20:29:00,22744
2025-07-24 20:30:00,22752
2025-07-24 20:31:00,22757
2025-07-24 20:32:00,22763
2025-07-24 20:33:00,22772
2025-07-24 20:34:00,22780
2025-07-24 20:35:00,22784
2025-07-24 20:36:00,22789
2025-07-24 20:37:00,22791
2025-07-24 20:38:00,22797
2025-07-24 20:39:00,22802
2025-07-24 20:40:00,22803
2025-07-24 20:41:00,22811
2025-07-24 20:42:00,22821
2025-07-24 20:43:00,22830
2025-07-24 20:44:00,22834
2025-07-24 20:45:00,22841
2025-07-24 20:46:00,22842
2025-07-24 20:47:00,22847
2025-07-24 20:48:00,22856
2025-07-24 20:49:00,22863
2025-07-24 20:50:00,22868
2025-07-24 20:51:00,22872
2025-07-24 20:52:00,22882
2025-07-24 20:53:00,22889
2025-07-24 20:54:00,22898
2025-07-24 20:55:00,22906
2025-07-24 20:56:00,22909
2025-07-24 20:57:00,22919
2025-07-24 20:58:00,22924
2025-07-24 20:59:00,22925
2025-07-24 21:00:00,22931
2025-07-24 21:01:00,22941
2025-07-24 21:02:00,22951
2025-07-24 21:03:00,22956
2025-07-24 21:04:00,22965
2025-07-24 21:05:00,22974
2025-07-24 21:06:00,22977
2025-07-24 21:07:00,22979
2025-07-24 21:08:00,22983
2025-07-24 21:09:00,22991
2025-07-24 21:10:00,22997
2025-07-24 21:11:00,23000
2025-07-24 21:12:00,23002
2025-07-24 21:13:00,23004
2025-07-24 21:14:00,23010
2025-07-24 21:15:00,23020
2025-07-24 21:16:00,23023
2025-07-24 21:17:00,23027
2025-07-24 21:18:00,23032
2025-07-24 21:19:00,23035
2025-07-24 21:20:00,23043
2025-07-24 21:21:00,23050
2025-07-24 21:22:00,23057
2025-07-24 21:23:00,23060
2025-07-24 21:24:00,23070
2025-07-24 21:25:00,23074
2025-07-24 21:26:00,23082
2025-07-24 21:27:00,23086
2025-07-24 21:28:00,23087
2025-07-24 21:29:00,23090
2025-07-24 21:30:00,23093
2025-07-24 21:31:00,23096
2025-07-24 21:32:00,23104
2025-07-24 21:33:00,23110
2025-07-24 21:34:00,23114
2025-07-24 21:35:00,23115
2025-07-24 21:36:00,23121
2025-07-24 21:37:00,23126
2025-07-24 21:38:00,23131
2025-07-24 21:39:00,23134
2025-07-24 21:40:00,23144
2025-07-24 21:41:00,23146
2025-07-24 21:42:00,23150
2025-07-24 21:43:00,23158
2025-07-24 21:44:00,23168
2025-07-24 21:45:00,23171
2025-07-24 21:46:00,23175
2025-07-24 21:47:00,23185
2025-07-24 21:48:00,23186
2025-07-24 21:49:00,23192
2025-07-24 21:50:00,23202
2025-07-24 21:51:00,23207
2025-07-24 21:52:00,23215
2025-07-24 21:53:00,23219
2025-07-24 21:54:00,23227
2025-07-24 21:55:00,23229
2025-07-24 21:56:00,23234
2025-07-24 21:57:00,23236
2025-07-24 21:58:00,23245
2025-07-24 21:59:00,23252
2025-07-24 22:00:00,23255
2025-07-24 22:01:00,23259
2025-07-24 22:02:00,23266
2025-07-24 22:03:00,23268
2025-07-24 22:04:00,23276
2025-07-24 22:05:00,23285
2025-07-24 22:06:00,23293
2025-07-24 22:07:00,23294
2025-07-24 22:08:00,23302
2025-07-24 22:09:00,23312
2025-07-24 22:10:00,23315
2025-07-24 22:11:00,23316
2025-07-24 22:12:00,23321
2025-07-24 22:13:00,23325
2025-07-24 22:14:00,23334
2025-07-24 22:15:00,23340
2025-07-24 22:16:00,23346
2025-07-24 22:17:00,23350
2025-07-24 22:18:00,23353
2025-07-24 22:19:00,23358
2025-07-24 22:20:00,23360
2025-07-24 22:21:00,23369
2025-07-24 22:22:00,23378
2025-07-24 22:23:00,23387
2025-07-24 22:24:00,23393
2025-07-24 22:25:00,23401
2025-07-24 22:26:00,23404
2025-07-24 22:27:00,23407
2025-07-24 22:28:00,23409
2025-07-24 22:29:00,23413
2025-07-24 22:30:00,23420
2025-07-24 22:31:00,23430
2025-07-24 22:32:00,23437
2025-07-24 22:33:00,23446
2025-07-24 22:34:00,23448
2025-07-24 22:35:00,23453
2025-07-24 22:36:00,23454
2025-07-24 22:37:00,23455
2025-07-24 22:38:00,23460
2025-07-24 22:39:00,23467
2025-07-24 22:40:00,23472
2025-07-24 22:41:00,23482
2025-07-24 22:42:00,23484
2025-07-24 22:43:00,23493
2025-07-24 22:44:00,23499
2025-07-24 22:45:00,23506
2025-07-24 22:46:00,23510
2025-07-24 22:47:00,23519
2025-07-24 22:48:00,23526
2025-07-24 22:49:00,23528
2025-07-24 22:50:00,23530
2025-07-24 22:51:00,23536
2025-07-24 22:52:00,23543
2025-07-24 22:53:00,23548
2025-07-24 22:54:00,23557
2025-07-24 22:55:00,23558
2025-07-24 22:56:00,23560
2025-07-24 22:57:00,23566
2025-07-24 22:58:00,23575
2025-07-24 22:59:00,23584
2025-07-24 23:00:00,23585
2025-07-24 23:01:00,23593
2025-07-24 23:02:00,23596
2025-07-24 23:03:00,23599
2025-07-24 23:04:00,23605
2025-07-24 23:05:00,23608
2025-07-24 23:06:00,23615
2025-07-24 23:07:00,23624
2025-07-24 23:08:00,23627
2025-07-24 23:09:00,23636
2025-07-24 23:10:00,23638
2025-07-24 23:11:00,23647
2025-07-24 23:12:00,23653
2025-07-24 23:13:00,23663
2025-07-24 23:14:00,23667
2025-07-24 23:15:00,23668
2025-07-24 23:16:00,23673
2025-07-24 23:17:00,23681
2025-07-24 23:18:00,23687
2025-07-24 23:19:00,23691
2025-07-24 23:20:00,23697
2025-07-24 23:21:00,23706
2025-07-24 23:22:00,23712
2025-07-24 23:23:00,23719
2025-07-24 23:24:00,23725
2025-07-24 23:25:00,23732
2025-07-24 23:26:00,23733
2025-07-24 23:27:00,23737
2025-07-24 23:28:00,23741
2025-07-24 23:29:00,23743
2025-07-24 23:30:00,23748
2025-07-24 23:31:00,23752
2025-07-24 23:32:00,23760
2025-07-24 23:33:00,23768
2025-07-24 23:34:00,23775
2025-07-24 23:35:00,23784
2025-07-24 23:36:00,23792
2025-07-24 23:37:00,23798
2025-07-24 23:38:00,23805
2025-07-24 23:39:00,23815
2025-07-24 23:40:00,23820
2025-07-24 23:41:00,23830
2025-07-24 23:42:00,23834
2025-07-24 23:43:00,23835
2025-07-24 23:44:00,23838
2025-07-24 23:45:00,23848
2025-07-24 23:46:00,23858
2025-07-24 23:47:00,23859
2025-07-24 23:48:00,23863
2025-07-24 23:49:00,23866
2025-07-24 23:50:00,23868
2025-07-24 23:51:00,23877
2025-07-24 23:52:00,23879
2025-07-24 23:53:00,23887
2025-07-24 23:54:00,23897
2025-07-24 23:55:00,23907
2025-07-24 23:56:00,23917
2025-07-24 23:57:00,23921
2025-07-24 23:58:00,23927
2025-07-24 23:59:00,23932
2025-07-25 00:00:00,23940
2025-07-25 00:01:00,23950
2025-07-25 00:02:00,23953
2025-07-25 00:03:00,23958
2025-07-25 00:04:00,23959
2025-07-25 00:05:00,23964
2025-07-25 00:06:00,23971
2025-07-25 00:07:00,23975
2025-07-25 00:08:00,23976
2025-07-25 00:09:00,23985
2025-07-25 00:10:00,23988
2025-07-25 00:11:00,23990
2025-07-25 00:12:00,23992
2025-07-25 00:13:00,23999
2025-07-25 00:14:00,24005
2025-07-25 00:15:00,24011
2025-07-25 00:16:00,24020
2025-07-25 00:17:00,24029
2025-07-25 00:18:00,24030
2025-07-25 00:19:00,24036
2025-07-25 00:20:00,24039
2025-07-25 00:21:00,24046
2025-07-25 00:22:00,24047
2025-07-25 00:23:00,24056
2025-07-25 00:24:00,24063
2025-07-25 00:25:00,24069
2025-07-25 00:26:00,24078
2025-07-25 00:27:00,24084
2025-07-25 00:28:00,24093
2025-07-25 00:29:00,24098
2025-07-25 00:30:00,24104
2025-07-25 00:31:00,24105
2025-07-25 00:32:00,24111
2025-07-25 00:33:00,24115
2025-07-25 00:34:00,24123
2025-07-25 00:35:00,24128
2025-07-25 00:36:00,24132
2025-07-25 00:37:00,24140
2025-07-25 00:38:00,24142
2025-07-25 00:39:00,24151
2025-07-25 00:40:00,24156
2025-07-25 00:41:00,24165
2025-07-25 00:42:00,24169
2025-07-25 00:43:00,24177
2025-07-25 00:44:00,24186
2025-07-25 00:45:00,24192
2025-07-25 00:46:00,24202
2025-07-25 00:47:00,24205
2025-07-25 00:48:00,24211
2025-07-25 00:49:00,24213
2025-07-25 00:50:00,24215
2025-07-25 00:51:00,24221
2025-07-25 00:52:00,24231
2025-07-25 00:53:00,24232
2025-07-25 00:54:00,24233
2025-07-25 00:55:00,24240
2025-07-25 00:56:00,24244
2025-07-25 00:57:00,24253
2025-07-25 00:58:00,24255
2025-07-25 00:59:00,24257
2025-07-25 01:00:00,24261
